Angle,Cp
1.462500e+02,-2.345794e-01
5.811146e+01,5.483952e-01
5.737500e+01,5.661857e-01
5.663854e+01,5.863611e-01
5.625000e+01,5.961095e-01
1.301115e+02,-2.349744e-01
1.293750e+02,-2.350079e-01
1.286385e+02,-2.350587e-01
8.588854e+01,-2.127370e-02
8.662500e+01,-3.399074e-02
8.736146e+01,-4.198104e-02
8.775000e+01,-4.967892e-02
5.136146e+01,7.255934e-01
5.062500e+01,7.439950e-01
4.988854e+01,7.631255e-01
4.950000e+01,7.705359e-01
1.601385e+02,-2.391435e-01
1.608750e+02,-2.400558e-01
1.616115e+02,-2.411413e-01
1.620000e+02,-2.416264e-01
6.361459e+00,1.640265e+00
5.625000e+00,1.647028e+00
4.888542e+00,1.653840e+00
4.500000e+00,1.646286e+00
1.417500e+02,-2.343521e-01
1.413615e+02,-2.343811e-01
1.406250e+02,-2.345488e-01
1.398885e+02,-2.347867e-01
1.421385e+02,-2.343800e-01
1.428750e+02,-2.345871e-01
1.436115e+02,-2.349858e-01
1.773615e+02,-2.087537e-01
1.766250e+02,-2.107359e-01
1.758885e+02,-2.141389e-01
1.166115e+02,-2.415697e-01
1.158750e+02,-2.434350e-01
1.151385e+02,-2.459331e-01
3.150000e+01,1.236384e+00
3.111146e+01,1.246333e+00
3.037500e+01,1.262369e+00
2.963854e+01,1.279149e+00
1.301115e+02,-2.336572e-01
1.293750e+02,-2.336875e-01
1.286385e+02,-2.337261e-01
1.061385e+02,-2.355387e-01
1.068750e+02,-2.393917e-01
1.076115e+02,-2.433619e-01
1.466385e+02,-2.368692e-01
1.473750e+02,-2.370713e-01
1.481115e+02,-2.371643e-01
6.361459e+00,1.647153e+00
5.625000e+00,1.652825e+00
4.888542e+00,1.658579e+00
1.350000e+02,-2.337513e-01
1.346115e+02,-2.337288e-01
1.338750e+02,-2.336921e-01
1.331385e+02,-2.336569e-01
1.761146e+01,1.511505e+00
1.687500e+01,1.521445e+00
1.613854e+01,1.530697e+00
1.353885e+02,-2.337761e-01
1.361250e+02,-2.338248e-01
1.368615e+02,-2.338758e-01
1.526115e+02,-2.370336e-01
1.518750e+02,-2.370486e-01
1.511385e+02,-2.370788e-01
1.713885e+02,-2.394274e-01
1.721250e+02,-2.366114e-01
1.728615e+02,-2.305172e-01
1.488885e+02,-2.358627e-01
1.496250e+02,-2.359442e-01
1.503615e+02,-2.359398e-01
1.443885e+02,-2.333944e-01
1.451250e+02,-2.337959e-01
1.458615e+02,-2.343067e-01
5.438854e+01,6.456276e-01
5.512500e+01,6.263454e-01
5.586146e+01,6.078427e-01
3.188854e+01,1.227625e+00
3.262500e+01,1.208610e+00
3.336146e+01,1.192524e+00
8.961146e+01,-7.082599e-02
8.887500e+01,-6.317323e-02
8.813854e+01,-5.264047e-02
2.738854e+01,1.327369e+00
