Angle,Cp
1.466385e+02,-2.485263e-01
1.462500e+02,-2.484051e-01
5.811146e+01,5.359027e-01
5.737500e+01,5.544531e-01
5.663854e+01,5.729296e-01
5.625000e+01,5.830152e-01
1.301115e+02,-2.432336e-01
1.293750e+02,-2.432916e-01
1.286385e+02,-2.433595e-01
8.588854e+01,-2.889827e-02
8.662500e+01,-3.951618e-02
8.736146e+01,-5.016118e-02
8.775000e+01,-5.570379e-02
5.136146e+01,7.140176e-01
5.062500e+01,7.347357e-01
4.988854e+01,7.548136e-01
4.950000e+01,7.651894e-01
1.601385e+02,-2.469720e-01
1.608750e+02,-2.469475e-01
1.616115e+02,-2.467712e-01
1.620000e+02,-2.466212e-01
6.361459e+00,1.621903e+00
5.625000e+00,1.626252e+00
4.888542e+00,1.630491e+00
4.500000e+00,1.632693e+00
1.417500e+02,-2.433062e-01
1.413615e+02,-2.432469e-01
1.406250e+02,-2.431457e-01
1.398885e+02,-2.430648e-01
1.421385e+02,-2.433720e-01
1.428750e+02,-2.435137e-01
1.436115e+02,-2.436904e-01
1.773615e+02,-2.348546e-01
1.766250e+02,-2.343664e-01
1.758885e+02,-2.340659e-01
1.166115e+02,-2.539654e-01
1.158750e+02,-2.558884e-01
1.151385e+02,-2.577220e-01
3.150000e+01,1.230878e+00
3.111146e+01,1.240041e+00
3.037500e+01,1.257018e+00
2.963854e+01,1.273800e+00
1.301115e+02,-2.481327e-01
1.293750e+02,-2.481851e-01
1.286385e+02,-2.482545e-01
1.061385e+02,-2.404469e-01
1.068750e+02,-2.450151e-01
1.076115e+02,-2.490568e-01
1.466385e+02,-2.446940e-01
1.473750e+02,-2.449076e-01
1.481115e+02,-2.450705e-01
6.361459e+00,1.660409e+00
5.625000e+00,1.663561e+00
4.888542e+00,1.665498e+00
1.350000e+02,-2.479539e-01
1.346115e+02,-2.479491e-01
1.338750e+02,-2.479512e-01
1.331385e+02,-2.479477e-01
1.761146e+01,1.510538e+00
1.687500e+01,1.521478e+00
