Angle,Cp
1.691385e+02,-2.762955e-01
9.000000e+00,1.605198e+00
9.388542e+00,1.602255e+00
1.012500e+01,1.596413e+00
1.086146e+01,1.590092e+00
1.571115e+02,-2.711140e-01
1.563750e+02,-2.711227e-01
1.556385e+02,-2.711394e-01
1.552500e+02,-2.711510e-01
1.128885e+02,-2.770501e-01
1.136250e+02,-2.802107e-01
1.143615e+02,-2.831146e-01
1.147500e+02,-2.845079e-01
2.250000e+01,1.425174e+00
2.288854e+01,1.417792e+00
2.362500e+01,1.403590e+00
2.436146e+01,1.389226e+00
2.475000e+01,1.381729e+00
6.711146e+01,3.169743e-01
6.637500e+01,3.341022e-01
6.563854e+01,3.508910e-01
6.525000e+01,3.598008e-01
1.372500e+02,-2.693670e-01
1.368615e+02,-2.693734e-01
1.361250e+02,-2.693942e-01
1.353885e+02,-2.694295e-01
4.275000e+01,9.442143e-01
4.313854e+01,9.330407e-01
4.387500e+01,9.137728e-01
4.461146e+01,8.936840e-01
4.725000e+01,8.234375e-01
4.686146e+01,8.341108e-01
4.612500e+01,8.537007e-01
4.538854e+01,8.730244e-01
1.548615e+02,-2.711616e-01
1.541250e+02,-2.711788e-01
1.533885e+02,-2.711837e-01
1.530000e+02,-2.711779e-01
1.151385e+02,-2.858160e-01
1.158750e+02,-2.879694e-01
1.166115e+02,-2.896559e-01
2.513854e+01,1.374266e+00
2.587500e+01,1.360985e+00
2.661146e+01,1.348689e+00
2.700000e+01,1.342678e+00
6.486146e+01,3.693980e-01
6.412500e+01,3.866941e-01
6.338854e+01,4.033526e-01
6.036146e+01,4.779880e-01
5.962500e+01,4.967508e-01
5.888854e+01,5.154628e-01
4.950000e+01,7.618295e-01
4.911146e+01,7.728008e-01
4.837500e+01,7.929120e-01
4.763854e+01,8.126776e-01
4.050000e+01,1.004671e+00
4.088854e+01,9.938283e-01
4.162500e+01,9.747262e-01
4.236146e+01,9.550489e-01
3.825000e+01,1.064250e+00
3.863854e+01,1.053593e+00
3.937500e+01,1.034635e+00
4.011146e+01,1.015238e+00
5.175000e+01,6.991979e-01
5.136146e+01,7.108377e-01
5.062500e+01,7.311606e-01
4.988854e+01,7.510305e-01
7.161146e+01,2.217957e-01
7.087500e+01,2.369465e-01
7.013854e+01,2.508881e-01
9.225000e+01,-1.111578e-01
9.263854e+01,-1.157545e-01
9.337500e+01,-1.245006e-01
9.411146e+01,-1.331716e-01
1.260000e+02,-2.726173e-01
1.263885e+02,-2.723344e-01
1.271250e+02,-2.718477e-01
1.278615e+02,-2.714502e-01
1.282500e+02,-2.712090e-01
3.638854e+01,1.112555e+00
